sl_no,g_symbol,g_id,g_st,g_ed,strand,trans_id,exon_no,exon_st,exon_ed,exon_sz
5540,BRCA1,672,43170327,43044295,minus,NM_001407733.1,11,43094860,43091435,3426
5541,BRCA1,672,43170327,43044295,minus,NM_001407733.1,12,43091032,43090944,89
5542,BRCA1,672,43170327,43044295,minus,NM_001407733.1,13,43082575,43082404,172
5543,BRCA1,672,43170327,43044295,minus,NM_001407733.1,14,43076611,43076488,124
5544,BRCA1,672,43170327,43044295,minus,NM_001407733.1,15,43074521,43074331,191
5545,BRCA1,672,43170327,43044295,minus,NM_001407733.1,16,43071238,43070928,311
5546,BRCA1,672,43170327,43044295,minus,NM_001407733.1,17,43067695,43067608,88
5547,BRCA1,672,43170327,43044295,minus,NM_001407733.1,18,43063951,43063874,78
5548,BRCA1,672,43170327,43044295,minus,NM_001407733.1,19,43063373,43063333,41
5549,BRCA1,672,43170327,43044295,minus,NM_001407733.1,20,43057135,43057052,84
5550,BRCA1,672,43170327,43044295,minus,NM_001407733.1,21,43051117,43051063,55
5551,BRCA1,672,43170327,43044295,minus,NM_001407733.1,22,43049194,43049121,74
5552,BRCA1,672,43170327,43044295,minus,NM_001407733.1,23,43047703,43047643,61
5553,BRCA1,672,43170327,43044295,minus,NM_001407733.1,24,43045802,43044295,1508
5554,BRCA1,672,43170327,43044295,minus,NM_001407942.1,1,43125364,43125271,94
5555,BRCA1,672,43170327,43044295,minus,NM_001407942.1,2,43124115,43124017,99
5556,BRCA1,672,43170327,43044295,minus,NM_001407942.1,3,43115779,43115726,54
5557,BRCA1,672,43170327,43044295,minus,NM_001407942.1,4,43110580,43110465,116
5558,BRCA1,672,43170327,43044295,minus,NM_001407942.1,5,43106533,43106456,78
5559,BRCA1,672,43170327,43044295,minus,NM_001407942.1,6,43104956,43104868,89
5560,BRCA1,672,43170327,43044295,minus,NM_001407942.1,7,43104261,43104122,140
5561,BRCA1,672,43170327,43044295,minus,NM_001407942.1,8,43099880,43099775,106
5562,BRCA1,672,43170327,43044295,minus,NM_001407942.1,9,43097289,43097244,46
5563,BRCA1,672,43170327,43044295,minus,NM_001407942.1,10,43095922,43095846,77
5564,BRCA1,672,43170327,43044295,minus,NM_001407942.1,11,43094860,43091435,3426
5565,BRCA1,672,43170327,43044295,minus,NM_001407942.1,12,43091032,43090944,89
5566,BRCA1,672,43170327,43044295,minus,NM_001407942.1,13,43082575,43082404,172
5567,BRCA1,672,43170327,43044295,minus,NM_001407942.1,14,43076614,43076488,127
5568,BRCA1,672,43170327,43044295,minus,NM_001407942.1,15,43074521,43074331,191
5569,BRCA1,672,43170327,43044295,minus,NM_001407942.1,16,43071238,43070928,311
5570,BRCA1,672,43170327,43044295,minus,NM_001407942.1,17,43067695,43067608,88
5571,BRCA1,672,43170327,43044295,minus,NM_001407942.1,18,43063951,43063874,78
5572,BRCA1,672,43170327,43044295,minus,NM_001407942.1,19,43063373,43063333,41
5573,BRCA1,672,43170327,43044295,minus,NM_001407942.1,20,43057135,43057052,84
5574,BRCA1,672,43170327,43044295,minus,NM_001407942.1,21,43051117,43051063,55
5575,BRCA1,672,43170327,43044295,minus,NM_001407942.1,22,43047703,43047643,61
5576,BRCA1,672,43170327,43044295,minus,NM_001407942.1,23,43045802,43044295,1508
5577,BRCA1,672,43170327,43044295,minus,NM_001407694.1,1,43125364,43125271,94
5578,BRCA1,672,43170327,43044295,minus,NM_001407694.1,2,43124115,43124017,99
5579,BRCA1,672,43170327,43044295,minus,NM_001407694.1,3,43115779,43115726,54
5580,BRCA1,672,43170327,43044295,minus,NM_001407694.1,4,43110580,43110465,116
5581,BRCA1,672,43170327,43044295,minus,NM_001407694.1,5,43106533,43106456,78
5582,BRCA1,672,43170327,43044295,minus,NM_001407694.1,6,43104956,43104868,89
5583,BRCA1,672,43170327,43044295,minus,NM_001407694.1,7,43104261,43104122,140
5584,BRCA1,672,43170327,43044295,minus,NM_001407694.1,8,43099880,43099775,106
5585,BRCA1,672,43170327,43044295,minus,NM_001407694.1,9,43097289,43097244,46
5586,BRCA1,672,43170327,43044295,minus,NM_001407694.1,10,43095922,43095846,77
5587,BRCA1,672,43170327,43044295,minus,NM_001407694.1,11,43094860,43091435,3426
5588,BRCA1,672,43170327,43044295,minus,NM_001407694.1,12,43091032,43090944,89
5589,BRCA1,672,43170327,43044295,minus,NM_001407694.1,13,43082575,43082404,172
5590,BRCA1,672,43170327,43044295,minus,NM_001407694.1,14,43076614,43076488,127
5591,BRCA1,672,43170327,43044295,minus,NM_001407694.1,15,43074521,43074331,191
5592,BRCA1,672,43170327,43044295,minus,NM_001407694.1,16,43071238,43070928,311
5593,BRCA1,672,43170327,43044295,minus,NM_001407694.1,17,43067695,43067608,88
5594,BRCA1,672,43170327,43044295,minus,NM_001407694.1,18,43063951,43063874,78
5595,BRCA1,672,43170327,43044295,minus,NM_001407694.1,19,43063373,43063333,41
5596,BRCA1,672,43170327,43044295,minus,NM_001407694.1,20,43057135,43057052,84
5597,BRCA1,672,43170327,43044295,minus,NM_001407694.1,21,43051117,43051063,55
5598,BRCA1,672,43170327,43044295,minus,NM_001407694.1,22,43049194,43049121,74
5599,BRCA1,672,43170327,43044295,minus,NM_001407694.1,23,43047703,43047643,61
5600,BRCA1,672,43170327,43044295,minus,NM_001407694.1,24,43045802,43044295,1508
5601,BRCA1,672,43170327,43044295,minus,NM_001408465.1,1,43125364,43125271,94
5602,BRCA1,672,43170327,43044295,minus,NM_001408465.1,2,43124115,43124017,99
5603,BRCA1,672,43170327,43044295,minus,NM_001408465.1,3,43115779,43115726,54
5604,BRCA1,672,43170327,43044295,minus,NM_001408465.1,4,43110584,43110465,120
5605,BRCA1,672,43170327,43044295,minus,NM_001408465.1,5,43106533,43106456,78
5606,BRCA1,672,43170327,43044295,minus,NM_001408465.1,6,43104956,43104868,89
5607,BRCA1,672,43170327,43044295,minus,NM_001408465.1,7,43104261,43104122,140
5608,BRCA1,672,43170327,43044295,minus,NM_001408465.1,8,43099877,43099775,103
5609,BRCA1,672,43170327,43044295,minus,NM_001408465.1,9,43097289,43097244,46
5610,BRCA1,672,43170327,43044295,minus,NM_001408465.1,10,43095922,43095846,77
5611,BRCA1,672,43170327,43044295,minus,NM_001408465.1,11,43094860,43094744,117
5612,BRCA1,672,43170327,43044295,minus,NM_001408465.1,12,43091032,43090944,89
5613,BRCA1,672,43170327,43044295,minus,NM_001408465.1,13,43082575,43082404,172
5614,BRCA1,672,43170327,43044295,minus,NM_001408465.1,14,43076614,43076488,127
5615,BRCA1,672,43170327,43044295,minus,NM_001408465.1,15,43074521,43074331,191
5616,BRCA1,672,43170327,43044295,minus,NM_001408465.1,16,43071238,43070928,311
5617,BRCA1,672,43170327,43044295,minus,NM_001408465.1,17,43067695,43067608,88
5618,BRCA1,672,43170327,43044295,minus,NM_001408465.1,18,43063951,43063874,78
5619,BRCA1,672,43170327,43044295,minus,NM_001408465.1,19,43063373,43063333,41
5620,BRCA1,672,43170327,43044295,minus,NM_001408465.1,20,43057135,43057052,84
5621,BRCA1,672,43170327,43044295,minus,NM_001408465.1,21,43051117,43051063,55
5622,BRCA1,672,43170327,43044295,minus,NM_001408465.1,22,43049194,43049121,74
5623,BRCA1,672,43170327,43044295,minus,NM_001408465.1,23,43047703,43047643,61
5624,BRCA1,672,43170327,43044295,minus,NM_001408465.1,24,43045802,43044295,1508
5625,BRCA1,672,43170327,43044295,minus,NM_001408482.1,1,43125364,43125271,94
5626,BRCA1,672,43170327,43044295,minus,NM_001408482.1,2,43124115,43124017,99
5627,BRCA1,672,43170327,43044295,minus,NM_001408482.1,3,43119265,43119121,145
5628,BRCA1,672,43170327,43044295,minus,NM_001408482.1,4,43115779,43115726,54
5629,BRCA1,672,43170327,43044295,minus,NM_001408482.1,5,43106533,43106478,56
5630,BRCA1,672,43170327,43044295,minus,NM_001408482.1,6,43104956,43104868,89
5631,BRCA1,672,43170327,43044295,minus,NM_001408482.1,7,43104261,43104122,140
5632,BRCA1,672,43170327,43044295,minus,NM_001408482.1,8,43099880,43099775,106
5633,BRCA1,672,43170327,43044295,minus,NM_001408482.1,9,43097289,43097244,46
5634,BRCA1,672,43170327,43044295,minus,NM_001408482.1,10,43095922,43095846,77
5635,BRCA1,672,43170327,43044295,minus,NM_001408482.1,11,43094860,43094744,117
5636,BRCA1,672,43170327,43044295,minus,NM_001408482.1,12,43091032,43090944,89
5637,BRCA1,672,43170327,43044295,minus,NM_001408482.1,13,43082575,43082404,172
5638,BRCA1,672,43170327,43044295,minus,NM_001408482.1,14,43076611,43076488,124
5639,BRCA1,672,43170327,43044295,minus,NM_001408482.1,15,43074521,43074331,191
5640,BRCA1,672,43170327,43044295,minus,NM_001408482.1,16,43071238,43070928,311
5641,BRCA1,672,43170327,43044295,minus,NM_001408482.1,17,43067695,43067608,88
5642,BRCA1,672,43170327,43044295,minus,NM_001408482.1,18,43063951,43063874,78
5643,BRCA1,672,43170327,43044295,minus,NM_001408482.1,19,43063373,43063333,41
5644,BRCA1,672,43170327,43044295,minus,NM_001408482.1,20,43057135,43057052,84
5645,BRCA1,672,43170327,43044295,minus,NM_001408482.1,21,43051117,43051063,55
5646,BRCA1,672,43170327,43044295,minus,NM_001408482.1,22,43049194,43049121,74
5647,BRCA1,672,43170327,43044295,minus,NM_001408482.1,23,43047703,43047643,61
5648,BRCA1,672,43170327,43044295,minus,NM_001408482.1,24,43045802,43044295,1508
5649,BRCA1,672,43170327,43044295,minus,NM_001407920.1,1,43125364,43125271,94
5650,BRCA1,672,43170327,43044295,minus,NM_001407920.1,2,43124115,43124017,99
5651,BRCA1,672,43170327,43044295,minus,NM_001407920.1,3,43119265,43119121,145
5652,BRCA1,672,43170327,43044295,minus,NM_001407920.1,4,43115779,43115726,54
5653,BRCA1,672,43170327,43044295,minus,NM_001407920.1,5,43106533,43106456,78
5654,BRCA1,672,43170327,43044295,minus,NM_001407920.1,6,43104956,43104868,89
5655,BRCA1,672,43170327,43044295,minus,NM_001407920.1,7,43104261,43104122,140
5656,BRCA1,672,43170327,43044295,minus,NM_001407920.1,8,43099880,43099775,106
5657,BRCA1,672,43170327,43044295,minus,NM_001407920.1,9,43094860,43091435,3426
5658,BRCA1,672,43170327,43044295,minus,NM_001407920.1,10,43091032,43090944,89
5659,BRCA1,672,43170327,43044295,minus,NM_001407920.1,11,43082575,43082404,172
5660,BRCA1,672,43170327,43044295,minus,NM_001407920.1,12,43076614,43076488,127
5661,BRCA1,672,43170327,43044295,minus,NM_001407920.1,13,43074521,43074331,191
5662,BRCA1,672,43170327,43044295,minus,NM_001407920.1,14,43071238,43070928,311
5663,BRCA1,672,43170327,43044295,minus,NM_001407920.1,15,43067695,43067608,88
5664,BRCA1,672,43170327,43044295,minus,NM_001407920.1,16,43063951,43063874,78
5665,BRCA1,672,43170327,43044295,minus,NM_001407920.1,17,43063373,43063333,41
5666,BRCA1,672,43170327,43044295,minus,NM_001407920.1,18,43057135,43057052,84
5667,BRCA1,672,43170327,43044295,minus,NM_001407920.1,19,43051117,43051063,55
5668,BRCA1,672,43170327,43044295,minus,NM_001407920.1,20,43049194,43049121,74
5669,BRCA1,672,43170327,43044295,minus,NM_001407920.1,21,43047703,43047643,61
5670,BRCA1,672,43170327,43044295,minus,NM_001407920.1,22,43045802,43044295,1508
5671,BRCA1,672,43170327,43044295,minus,NM_001407696.1,1,43125364,43125271,94
5672,BRCA1,672,43170327,43044295,minus,NM_001407696.1,2,43124115,43124017,99
5673,BRCA1,672,43170327,43044295,minus,NM_001407696.1,3,43119265,43119121,145
5674,BRCA1,672,43170327,43044295,minus,NM_001407696.1,4,43115779,43115726,54
5675,BRCA1,672,43170327,43044295,minus,NM_001407696.1,5,43110580,43110465,116
5676,BRCA1,672,43170327,43044295,minus,NM_001407696.1,6,43106533,43106456,78
5677,BRCA1,672,43170327,43044295,minus,NM_001407696.1,7,43104956,43104868,89
5678,BRCA1,672,43170327,43044295,minus,NM_001407696.1,8,43104261,43104122,140
5679,BRCA1,672,43170327,43044295,minus,NM_001407696.1,9,43099880,43099775,106
5680,BRCA1,672,43170327,43044295,minus,NM_001407696.1,10,43097289,43097244,46
5681,BRCA1,672,43170327,43044295,minus,NM_001407696.1,11,43095922,43095846,77
5682,BRCA1,672,43170327,43044295,minus,NM_001407696.1,12,43094860,43091435,3426
5683,BRCA1,672,43170327,43044295,minus,NM_001407696.1,13,43091032,43090944,89
5684,BRCA1,672,43170327,43044295,minus,NM_001407696.1,14,43082575,43082404,172
5685,BRCA1,672,43170327,43044295,minus,NM_001407696.1,15,43076614,43076488,127
5686,BRCA1,672,43170327,43044295,minus,NM_001407696.1,16,43074521,43074331,191
5687,BRCA1,672,43170327,43044295,minus,NM_001407696.1,17,43071238,43070928,311
5688,BRCA1,672,43170327,43044295,minus,NM_001407696.1,18,43067695,43067608,88
5689,BRCA1,672,43170327,43044295,minus,NM_001407696.1,19,43063951,43063874,78
5690,BRCA1,672,43170327,43044295,minus,NM_001407696.1,20,43063373,43063333,41
5691,BRCA1,672,43170327,43044295,minus,NM_001407696.1,21,43057135,43057052,84
5692,BRCA1,672,43170327,43044295,minus,NM_001407696.1,22,43051117,43051063,55
5693,BRCA1,672,43170327,43044295,minus,NM_001407696.1,23,43049194,43049121,74
5694,BRCA1,672,43170327,43044295,minus,NM_001407696.1,24,43047703,43047643,61
5695,BRCA1,672,43170327,43044295,minus,NM_001407696.1,25,43045802,43044295,1508
5696,BRCA1,672,43170327,43044295,minus,NM_001407751.1,1,43125364,43125271,94
5697,BRCA1,672,43170327,43044295,minus,NM_001407751.1,2,43124115,43124017,99
5698,BRCA1,672,43170327,43044295,minus,NM_001407751.1,3,43121676,43121558,119
5699,BRCA1,672,43170327,43044295,minus,NM_001407751.1,4,43106533,43106456,78
5700,BRCA1,672,43170327,43044295,minus,NM_001407751.1,5,43104956,43104868,89
5701,BRCA1,672,43170327,43044295,minus,NM_001407751.1,6,43104261,43104122,140
5702,BRCA1,672,43170327,43044295,minus,NM_001407751.1,7,43099880,43099775,106
5703,BRCA1,672,43170327,43044295,minus,NM_001407751.1,8,43097289,43097244,46
5704,BRCA1,672,43170327,43044295,minus,NM_001407751.1,9,43095922,43095846,77
5705,BRCA1,672,43170327,43044295,minus,NM_001407751.1,10,43094860,43091435,3426
5706,BRCA1,672,43170327,43044295,minus,NM_001407751.1,11,43091032,43090944,89
5707,BRCA1,672,43170327,43044295,minus,NM_001407751.1,12,43082572,43082404,169
5708,BRCA1,672,43170327,43044295,minus,NM_001407751.1,13,43076614,43076488,127
5709,BRCA1,672,43170327,43044295,minus,NM_001407751.1,14,43074521,43074331,191
5710,BRCA1,672,43170327,43044295,minus,NM_001407751.1,15,43071238,43070928,311
5711,BRCA1,672,43170327,43044295,minus,NM_001407751.1,16,43067695,43067608,88
5712,BRCA1,672,43170327,43044295,minus,NM_001407751.1,17,43063951,43063874,78
5713,BRCA1,672,43170327,43044295,minus,NM_001407751.1,18,43063373,43063333,41
5714,BRCA1,672,43170327,43044295,minus,NM_001407751.1,19,43057135,43057052,84
5715,BRCA1,672,43170327,43044295,minus,NM_001407751.1,20,43051117,43051063,55
5716,BRCA1,672,43170327,43044295,minus,NM_001407751.1,21,43049194,43049121,74
5717,BRCA1,672,43170327,43044295,minus,NM_001407751.1,22,43047703,43047643,61
5718,BRCA1,672,43170327,43044295,minus,NM_001407751.1,23,43045802,43044295,1508
5719,BRCA1,672,43170327,43044295,minus,NM_001407954.1,1,43125364,43125271,94
5720,BRCA1,672,43170327,43044295,minus,NM_001407954.1,2,43124115,43124017,99
5721,BRCA1,672,43170327,43044295,minus,NM_001407954.1,3,43121676,43121558,119
5722,BRCA1,672,43170327,43044295,minus,NM_001407954.1,4,43115779,43115726,54
5723,BRCA1,672,43170327,43044295,minus,NM_001407954.1,5,43106533,43106478,56
5724,BRCA1,672,43170327,43044295,minus,NM_001407954.1,6,43104956,43104868,89
5725,BRCA1,672,43170327,43044295,minus,NM_001407954.1,7,43104261,43104122,140
5726,BRCA1,672,43170327,43044295,minus,NM_001407954.1,8,43099877,43099775,103
5727,BRCA1,672,43170327,43044295,minus,NM_001407954.1,9,43094860,43091435,3426
5728,BRCA1,672,43170327,43044295,minus,NM_001407954.1,10,43091032,43090944,89
5729,BRCA1,672,43170327,43044295,minus,NM_001407954.1,11,43082575,43082404,172
5730,BRCA1,672,43170327,43044295,minus,NM_001407954.1,12,43076614,43076488,127
5731,BRCA1,672,43170327,43044295,minus,NM_001407954.1,13,43074521,43074331,191
5732,BRCA1,672,43170327,43044295,minus,NM_001407954.1,14,43071238,43070928,311
5733,BRCA1,672,43170327,43044295,minus,NM_001407954.1,15,43067695,43067608,88
5734,BRCA1,672,43170327,43044295,minus,NM_001407954.1,16,43063951,43063874,78
5735,BRCA1,672,43170327,43044295,minus,NM_001407954.1,17,43063373,43063333,41
5736,BRCA1,672,43170327,43044295,minus,NM_001407954.1,18,43057135,43057052,84
5737,BRCA1,672,43170327,43044295,minus,NM_001407954.1,19,43051117,43051063,55
5738,BRCA1,672,43170327,43044295,minus,NM_001407954.1,20,43049194,43049121,74
5739,BRCA1,672,43170327,43044295,minus,NM_001407954.1,21,43047703,43047643,61
5740,BRCA1,672,43170327,43044295,minus,NM_001407954.1,22,43045802,43044295,1508
5741,BRCA1,672,43170327,43044295,minus,NM_001408504.1,1,43125364,43125271,94
5742,BRCA1,672,43170327,43044295,minus,NM_001408504.1,2,43124115,43124017,99
5743,BRCA1,672,43170327,43044295,minus,NM_001408504.1,3,43121676,43121558,119
5744,BRCA1,672,43170327,43044295,minus,NM_001408504.1,4,43115779,43115726,54
5745,BRCA1,672,43170327,43044295,minus,NM_001408504.1,5,43106533,43106456,78
5746,BRCA1,672,43170327,43044295,minus,NM_001408504.1,6,43104956,43104868,89
5747,BRCA1,672,43170327,43044295,minus,NM_001408504.1,7,43104261,43104122,140
5748,BRCA1,672,43170327,43044295,minus,NM_001408504.1,8,43099877,43099775,103
5749,BRCA1,672,43170327,43044295,minus,NM_001408504.1,9,43094860,43094744,117
5750,BRCA1,672,43170327,43044295,minus,NM_001408504.1,10,43091032,43090944,89
5751,BRCA1,672,43170327,43044295,minus,NM_001408504.1,11,43082575,43082404,172
5752,BRCA1,672,43170327,43044295,minus,NM_001408504.1,12,43076614,43076488,127
5753,BRCA1,672,43170327,43044295,minus,NM_001408504.1,13,43074521,43074331,191
5754,BRCA1,672,43170327,43044295,minus,NM_001408504.1,14,43071238,43070928,311
5755,BRCA1,672,43170327,43044295,minus,NM_001408504.1,15,43067695,43067608,88
5756,BRCA1,672,43170327,43044295,minus,NM_001408504.1,16,43063951,43063874,78
5757,BRCA1,672,43170327,43044295,minus,NM_001408504.1,17,43063373,43063333,41
5758,BRCA1,672,43170327,43044295,minus,NM_001408504.1,18,43057135,43057052,84
5759,BRCA1,672,43170327,43044295,minus,NM_001408504.1,19,43051117,43051063,55
5760,BRCA1,672,43170327,43044295,minus,NM_001408504.1,20,43049194,43049121,74
5761,BRCA1,672,43170327,43044295,minus,NM_001408504.1,21,43047703,43047643,61
5762,BRCA1,672,43170327,43044295,minus,NM_001408504.1,22,43045802,43044295,1508
5763,BRCA1,672,43170327,43044295,minus,NM_001408463.1,1,43125364,43125271,94
5764,BRCA1,672,43170327,43044295,minus,NM_001408463.1,2,43124115,43124017,99
5765,BRCA1,672,43170327,43044295,minus,NM_001408463.1,3,43121676,43121558,119
5766,BRCA1,672,43170327,43044295,minus,NM_001408463.1,4,43115779,43115726,54
5767,BRCA1,672,43170327,43044295,minus,NM_001408463.1,5,43106533,43106456,78
5768,BRCA1,672,43170327,43044295,minus,NM_001408463.1,6,43104956,43104868,89
5769,BRCA1,672,43170327,43044295,minus,NM_001408463.1,7,43104261,43104122,140
5770,BRCA1,672,43170327,43044295,minus,NM_001408463.1,8,43099877,43099775,103
5771,BRCA1,672,43170327,43044295,minus,NM_001408463.1,9,43097289,43097244,46
5772,BRCA1,672,43170327,43044295,minus,NM_001408463.1,10,43095922,43095846,77
5773,BRCA1,672,43170327,43044295,minus,NM_001408463.1,11,43094860,43094744,117
5774,BRCA1,672,43170327,43044295,minus,NM_001408463.1,12,43091032,43090944,89
5775,BRCA1,672,43170327,43044295,minus,NM_001408463.1,13,43082575,43082404,172
5776,BRCA1,672,43170327,43044295,minus,NM_001408463.1,14,43076614,43076488,127
5777,BRCA1,672,43170327,43044295,minus,NM_001408463.1,15,43074521,43074331,191
5778,BRCA1,672,43170327,43044295,minus,NM_001408463.1,16,43071238,43070928,311
5779,BRCA1,672,43170327,43044295,minus,NM_001408463.1,17,43067695,43067608,88
5780,BRCA1,672,43170327,43044295,minus,NM_001408463.1,18,43063951,43063874,78
5781,BRCA1,672,43170327,43044295,minus,NM_001408463.1,19,43063373,43063333,41
5782,BRCA1,672,43170327,43044295,minus,NM_001408463.1,20,43057135,43057052,84
5783,BRCA1,672,43170327,43044295,minus,NM_001408463.1,21,43051117,43051063,55
5784,BRCA1,672,43170327,43044295,minus,NM_001408463.1,22,43049194,43049121,74
5785,BRCA1,672,43170327,43044295,minus,NM_001408463.1,23,43047703,43047643,61
5786,BRCA1,672,43170327,43044295,minus,NM_001408463.1,24,43045802,43044295,1508
5787,BRCA1,672,43170327,43044295,minus,NM_001407847.1,1,43125364,43125271,94
5788,BRCA1,672,43170327,43044295,minus,NM_001407847.1,2,43124115,43124017,99
5789,BRCA1,672,43170327,43044295,minus,NM_001407847.1,3,43121676,43121558,119
5790,BRCA1,672,43170327,43044295,minus,NM_001407847.1,4,43115779,43115726,54
5791,BRCA1,672,43170327,43044295,minus,NM_001407847.1,5,43106533,43106456,78
5792,BRCA1,672,43170327,43044295,minus,NM_001407847.1,6,43104956,43104868,89
5793,BRCA1,672,43170327,43044295,minus,NM_001407847.1,7,43104261,43104122,140
5794,BRCA1,672,43170327,43044295,minus,NM_001407847.1,8,43099877,43099775,103
